,Unnamed: 0,Unnamed: 0.1,Listing_id,Location,Address,Price,Title,Agent,Url,Bedrooms,Bathrooms,Parking Spaces,Floor Size,Erf Size,Gross Lettable Area,address2,lat,lon
3342,3342,3342,108922304,Morningside,unknown,850000.0,1 Bedroom Apartment,Soukop Property Group - Morningside,/for-sale/morningside/durban/kwazulu-natal/6021/108922304,1.0,1.0,1.0,56.0,,,Morningside Durban,-29.8183613,31.0180771
3343,3343,3343,109297960,Bluff,501 Marine Drive,3400000.0,3 Bedroom House,Jawitz Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109297960,3.0,1.0,3.0,,1135.0,,501 Marine Drive Durban,-29.9320507,31.0100568
3344,3344,3344,108392461,Greenwood Park,10 Ben Nevis Road,950000.0,3 Bedroom House,Rawson Properties Durban North,/for-sale/greenwood-park/durban/kwazulu-natal/6086/108392461,3.0,1.0,2.0,,1048.0,,10 Ben Nevis Road Durban,-29.7783854,31.0222206
3345,3345,3345,107899995,Jacobs,163 Voortrekker,36000000.0,Industrial Property,Harcourts Upper Highway,/for-sale/jacobs/durban/kwazulu-natal/6151/107899995,,,,,,7205.0,163 Voortrekker Durban,-29.9286758,30.9853981
3346,3346,3346,108781815,Musgrave,unknown,960000.0,2 Bedroom Apartment,Jazmax - Head Office,/for-sale/musgrave/durban/kwazulu-natal/6166/108781815,2.0,1.0,,89.0,,,Musgrave Durban,-29.8488889,30.9961111
3347,3347,3347,108945303,Glenwood,unknown,810000.0,1 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/108945303,1.0,1.0,1.0,86.0,,,Glenwood Durban,-29.8638889,30.9877778
3348,3348,3348,108628714,Glenwood,unknown,3450000.0,5 Bedroom House,Wakefields Estate Agents Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/108628714,5.0,2.5,2.0,,1036.0,,Glenwood Durban,-29.8638889,30.9877778
3349,3349,3349,107310299,Montclair,unknown,590000.0,1 Bedroom Apartment,Golden Homes Montclair and Surrounds,/for-sale/montclair/durban/kwazulu-natal/6040/107310299,1.0,1.0,1.0,,28276.0,,Montclair Durban,-29.9197222,30.9652778
3350,3350,3350,108825940,Newlands West,unknown,1050000.0,3 Bedroom House,Jazmax Newlands,/for-sale/newlands-west/durban/kwazulu-natal/6133/108825940,3.0,2.0,5.0,,820.0,,Newlands West Durban,-29.7783333,30.9608333
3351,3351,3351,109015557,North Beach,unknown,1395000.0,1 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/north-beach/durban/kwazulu-natal/6022/109015557,1.0,1.0,,,,,North Beach Durban,-29.846709099999998,31.035285842256584
3352,3352,3352,108775926,Avoca,unknown,2795000.0,5 Bedroom House,RE/MAX Panache - La Lucia,/for-sale/avoca/durban/kwazulu-natal/6063/108775926,5.0,4.0,4.0,,5300.0,,Avoca Durban,-29.7708333,31.0166667
3353,3353,3353,108224590,Musgrave,203 Vause Road,2695900.0,4 Bedroom House,Matrix Auctions,/for-sale/musgrave/durban/kwazulu-natal/6166/108224590,4.0,4.0,4.0,,439.0,,203 Vause Road Durban,-29.8398449,30.998538
3354,3354,3354,107389317,Morningside,732 Peter Mokaba Ridge,2050000.0,3 Bedroom Apartment,Seeff Berea,/for-sale/morningside/durban/kwazulu-natal/6021/107389317,3.0,2.0,3.0,245.0,,,732 Peter Mokaba Ridge Durban,-29.8348555,31.0008074
3355,3355,3355,108508470,Bulwer,462 Che Guevara,2100000.0,3 Bedroom Apartment,Seeff Berea,/for-sale/bulwer/durban/kwazulu-natal/5969/108508470,3.0,3.0,4.0,,,,462 Che Guevara Durban,,
3356,3356,3356,103796112,Bluff,501 Marine Drive,3400000.0,3 Bedroom House,Jawitz Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/103796112,3.0,1.0,3.0,,1135.0,,501 Marine Drive Durban,-29.9320507,31.0100568
3357,3357,3357,109062944,Bluff,unknown,3419995.0,3 Bedroom Apartment,Real Estate Services,/for-sale/bluff/durban/kwazulu-natal/12970/109062944,3.0,1.0,1.0,,1135.0,,Bluff Durban,-29.920544,30.9941939
3358,3358,3358,108784460,Morningside,unknown,1395000.0,3 Bedroom House,Prime Property Musgrave,/for-sale/morningside/durban/kwazulu-natal/6021/108784460,3.0,1.0,2.0,383.0,,,Morningside Durban,-29.8183613,31.0180771
3359,3359,3359,108732114,Avoca,unknown,1050000.0,3 Bedroom Townhouse,Wakefields Estate Agents Phoenix,/for-sale/avoca/durban/kwazulu-natal/6063/108732114,3.0,2.0,2.0,,1664.0,,Avoca Durban,-29.7708333,31.0166667
3360,3360,3360,108424883,Morningside,80 Rapson Road,3100000.0,4 Bedroom House,Seeff Berea,/for-sale/morningside/durban/kwazulu-natal/6021/108424883,4.0,3.0,2.0,,502.0,,80 Rapson Road Durban,-29.822939,31.0201197
3361,3361,3361,108911278,Glenmore,unknown,2200000.0,4 Bedroom House,RE/MAX Address - Berea,/for-sale/glenmore/durban/kwazulu-natal/10787/108911278,4.0,2.0,1.0,,888.0,,Glenmore Durban,-29.8030835,31.0323483
3362,3362,3362,108908265,Morningside,unknown,3395000.0,4 Bedroom House,Acutts Berea,/for-sale/morningside/durban/kwazulu-natal/6021/108908265,4.0,4.0,3.0,,886.0,,Morningside Durban,-29.8183613,31.0180771
3363,3363,3363,108894334,Lamontville,unknown,690000.0,3 Bedroom House,Property.CoZa - Berea,/for-sale/lamontville/durban/kwazulu-natal/6054/108894334,3.0,1.0,1.0,,506.0,,Lamontville Durban,,
3364,3364,3364,108900488,Musgrave,"55 Currie Road, Musgrave",650000.0,1.5 Bedroom Apartment,unknown,/for-sale/musgrave/durban/kwazulu-natal/6166/108900488,1.5,1.0,,,,,"55 Currie Road, Musgrave Durban",-29.8537682,31.0009335
3365,3365,3365,108929831,Essenwood,unknown,2450000.0,3 Bedroom Townhouse,RE/MAX Address - Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/108929831,3.0,1.0,2.0,150.0,,,Essenwood Durban,-29.8369444,31.0130556
3366,3366,3366,108975647,Earlsfield,unknown,1150000.0,3 Bedroom House,unknown,/for-sale/earlsfield/durban/kwazulu-natal/6078/108975647,3.0,2.0,1.0,,321.0,,Earlsfield Durban,-29.7730003,30.9369843
3367,3367,3367,106355369,Essenwood,612 Musgrave Road,6500000.0,6 Bedroom House,Seeff Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/106355369,6.0,4.0,4.0,,1287.0,,612 Musgrave Road Durban,-29.8492096,31.0000675
3368,3368,3368,106529820,Morningside,95 Madeline Road,715000.0,1 Bedroom Apartment,Prime Property Musgrave,/for-sale/morningside/durban/kwazulu-natal/6021/106529820,1.0,1.0,2.0,49.0,,,95 Madeline Road Durban,-29.8355377,31.0195291
3369,3369,3369,108837518,Musgrave,unknown,3450000.0,Vacant Land,Property.CoZa - Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/108837518,,,,,1200.0,,Musgrave Durban,-29.8488889,30.9961111
3370,3370,3370,109159247,Musgrave,unknown,3450000.0,Vacant Land,Property.CoZa - Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109159247,,,,,1200.0,,Musgrave Durban,-29.8488889,30.9961111
3371,3371,3371,107742088,Musgrave,unknown,1950000.0,3 Bedroom Townhouse,Wakefields Estate Agents Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/107742088,3.0,2.0,2.0,,728.0,,Musgrave Durban,-29.8488889,30.9961111
3372,3372,3372,107805559,North Beach,33 Sol Harris Crescent,1400000.0,2 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/north-beach/durban/kwazulu-natal/6022/107805559,2.0,1.0,,63.0,,,33 Sol Harris Crescent Durban,-29.8434356,31.0332861
3373,3373,3373,109033486,Clare Hills,unknown,1250000.0,12 Bedroom House,Jazmax - Head Office,/for-sale/clare-hills/durban/kwazulu-natal/6186/109033486,12.0,4.0,5.0,,1500.0,,Clare Hills Durban,-29.8158333,30.9766667
3374,3374,3374,108375871,North Beach,unknown,1800000.0,3 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/north-beach/durban/kwazulu-natal/6022/108375871,3.0,2.0,1.0,118.0,,,North Beach Durban,-29.846709099999998,31.035285842256584
3375,3375,3375,108904392,Glenwood,unknown,6995000.0,4 Bedroom House,Chas Everitt Durban Central,/for-sale/glenwood/durban/kwazulu-natal/6034/108904392,4.0,4.0,9.0,,1167.0,,Glenwood Durban,-29.8638889,30.9877778
3376,3376,3376,108852114,Umbilo,unknown,13000000.0,27 Bedroom House,Harcourts Equity,/for-sale/umbilo/durban/kwazulu-natal/6029/108852114,27.0,18.0,19.0,2089.0,,,Umbilo Durban,-29.8905556,30.9777778
3377,3377,3377,108820454,Essenwood,unknown,2750000.0,2.5 Bedroom Apartment,Chas Everitt Durban Central,/for-sale/essenwood/durban/kwazulu-natal/6165/108820454,2.5,2.0,2.0,209.0,,,Essenwood Durban,-29.8369444,31.0130556
3378,3378,3378,108778579,North Beach,unknown,835000.0,1 Bedroom Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/108778579,1.0,1.0,1.0,74.0,,,North Beach Durban,-29.846709099999998,31.035285842256584
3379,3379,3379,109154849,Morningside,unknown,1499000.0,2 Bedroom Apartment,Acutts Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109154849,2.0,2.0,2.0,,,,Morningside Durban,-29.8183613,31.0180771
3380,3380,3380,109154511,Morningside,unknown,1399000.0,2 Bedroom Apartment,Acutts Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109154511,2.0,2.0,2.0,,,,Morningside Durban,-29.8183613,31.0180771
3381,3381,3381,109154315,Morningside,unknown,1299000.0,2 Bedroom Apartment,Acutts Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109154315,2.0,2.0,2.0,,,,Morningside Durban,-29.8183613,31.0180771
3382,3382,3382,108908341,North Beach,unknown,,1 Bedroom Apartment,unknown,/for-sale/north-beach/durban/kwazulu-natal/6022/108908341,1.0,1.0,,,,,North Beach Durban,-29.846709099999998,31.035285842256584
3383,3383,3383,109292924,Morningside,unknown,1495000.0,2 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109292924,2.0,2.0,2.0,121.0,,,Morningside Durban,-29.8183613,31.0180771
3384,3384,3384,108779841,Glenwood,unknown,3200000.0,2 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/glenwood/durban/kwazulu-natal/6034/108779841,2.0,2.0,2.0,237.0,,,Glenwood Durban,-29.8638889,30.9877778
3385,3385,3385,108759238,Durban Central,unknown,1300000.0,1 Bedroom Townhouse,Standard Bank,/for-sale/durban-central/durban/kwazulu-natal/5992/108759238,1.0,1.0,,61.0,,,Durban Central Durban,-29.8574209,31.02222775321959
3386,3386,3386,108840940,Morningside,707 Stephen Dlamini Road,6500000.0,4 Bedroom Apartment,Rawson Properties Berea,/for-sale/morningside/durban/kwazulu-natal/6021/108840940,4.0,4.0,6.0,513.0,,,707 Stephen Dlamini Road Durban,-29.8413535,31.0009778
3387,3387,3387,108763200,Glenwood,unknown,4700000.0,Commercial Property,Wakefields Estate Agents C and I,/for-sale/glenwood/durban/kwazulu-natal/6034/108763200,,,,684.0,,,Glenwood Durban,-29.8638889,30.9877778
3388,3388,3388,108958717,North Beach,unknown,925000.0,1 Bedroom Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/108958717,1.0,1.0,1.0,,,,North Beach Durban,-29.846709099999998,31.035285842256584
3389,3389,3389,108447161,Essenwood,"The Mews, 325 Musgrave",2850000.0,3 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/108447161,3.0,2.0,2.0,138.0,,,"The Mews, 325 Musgrave Durban",-29.8488889,30.9961111
3390,3390,3390,108975080,Sydenham,"8 Matlock Grove, Sydenham",700000.0,3 Bedroom Apartment,unknown,/for-sale/sydenham/durban/kwazulu-natal/6198/108975080,3.0,1.0,1.0,,,,"8 Matlock Grove, Sydenham Durban",,
3391,3391,3391,108450489,Morningside,17 Peter Mokaba,5400000.0,3 Bedroom House,Seeff Berea,/for-sale/morningside/durban/kwazulu-natal/6021/108450489,3.0,3.0,2.0,,790.0,,17 Peter Mokaba Durban,-29.8240056,31.0088245
3392,3392,3392,109095342,Esplanade,unknown,450000.0,1 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/esplanade/durban/kwazulu-natal/6010/109095342,1.0,1.0,,,55.0,,Esplanade Durban,-29.861825,31.009909
3393,3393,3393,108900101,Essenwood,unknown,5500000.0,4 Bedroom House,Tyson Properties Morningside Office,/for-sale/essenwood/durban/kwazulu-natal/6165/108900101,4.0,2.0,9.0,,994.0,,Essenwood Durban,-29.8369444,31.0130556
3394,3394,3394,107323710,Morningside,unknown,4950000.0,4 Bedroom House,Wakefields Estate Agents Berea,/for-sale/morningside/durban/kwazulu-natal/6021/107323710,4.0,4.0,2.0,1289.0,,,Morningside Durban,-29.8183613,31.0180771
3395,3395,3395,107691914,Essenwood,355b Currie Road,5499000.0,5 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/essenwood/durban/kwazulu-natal/6165/107691914,5.0,5.0,6.0,260.0,,,355b Currie Road Durban,-29.8458105,31.0035548
3396,3396,3396,109126107,Montclair,unknown,520000.0,1 Bedroom Apartment,Golden Homes Montclair and Surrounds,/for-sale/montclair/durban/kwazulu-natal/6040/109126107,1.0,1.0,2.0,,,,Montclair Durban,-29.9197222,30.9652778
3397,3397,3397,104801747,Morningside,"5 Hampden Court, 5 Hampden Road",5500000.0,Commercial Property,PROP247 KZN,/for-sale/morningside/durban/kwazulu-natal/6021/104801747,,,,398.0,,,"5 Hampden Court, 5 Hampden Road Durban",,
3398,3398,3398,108666440,Morningside,unknown,1495000.0,2 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/morningside/durban/kwazulu-natal/6021/108666440,2.0,2.0,2.0,121.0,,,Morningside Durban,-29.8183613,31.0180771
3399,3399,3399,108770014,Point Waterfront,1 Erskine Terrace,950000.0,2 Bedroom Apartment,Property.CoZa - Berea,/for-sale/point-waterfront/durban/kwazulu-natal/6024/108770014,2.0,1.0,,,85.0,,1 Erskine Terrace Durban,-29.8615996,31.0419879
3400,3400,3400,108850481,Glenwood,unknown,6500000.0,11 Bedroom House,Tyson Properties Morningside Office,/for-sale/glenwood/durban/kwazulu-natal/6034/108850481,11.0,9.0,12.0,,,,Glenwood Durban,-29.8638889,30.9877778
3401,3401,3401,108719616,Reservoir Hills,unknown,950000.0,3 Bedroom House,Wakefields Estate Agents Westville,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/108719616,3.0,2.0,3.0,,917.0,,Reservoir Hills Durban,-29.794942,30.9353627
3402,3402,3402,108812399,Essenwood,unknown,1900000.0,3 Bedroom House,RE/MAX Panache - La Lucia,/for-sale/essenwood/durban/kwazulu-natal/6165/108812399,3.0,2.0,2.0,,995.0,,Essenwood Durban,-29.8369444,31.0130556
3403,3403,3403,108774846,Morningside,unknown,2900000.0,4 Bedroom House,Harcourts Equity,/for-sale/morningside/durban/kwazulu-natal/6021/108774846,4.0,2.0,5.0,605.0,,,Morningside Durban,-29.8183613,31.0180771
3404,3404,3404,106259117,Bluff,unknown,1800000.0,3 Bedroom House,Harcourts Brighton Beach,/for-sale/bluff/durban/kwazulu-natal/12970/106259117,3.0,1.0,22.0,,743.0,,Bluff Durban,-29.920544,30.9941939
3405,3405,3405,109297929,Morningside,unknown,835000.0,3 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109297929,3.0,1.0,1.0,62.0,,,Morningside Durban,-29.8183613,31.0180771
3406,3406,3406,108622636,Musgrave,28 Peter Mokaba Ridge Road,650000.0,0.5 Bedroom Apartment,Maxprop Queensburgh,/for-sale/musgrave/durban/kwazulu-natal/6166/108622636,0.5,1.0,1.0,42.0,,,28 Peter Mokaba Ridge Road Durban,-29.8348555,31.0008074
3407,3407,3407,108434966,Essenwood,447 Currie,3850000.0,4 Bedroom House,Seeff Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/108434966,4.0,5.0,4.0,,753.0,,447 Currie Durban,-29.8458105,31.0035548
3408,3408,3408,108729394,Musgrave,unknown,3000000.0,3 Bedroom House,RE/MAX Address - Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/108729394,3.0,2.0,1.0,,772.0,,Musgrave Durban,-29.8488889,30.9961111
3409,3409,3409,108674122,Glenwood,unknown,1160000.0,2 Bedroom Apartment,Sam Harwood Property,/for-sale/glenwood/durban/kwazulu-natal/6034/108674122,2.0,1.0,1.0,130.0,,,Glenwood Durban,-29.8638889,30.9877778
3410,3410,3410,107795188,Durban Central,72 Joe Slovo Street,450000.0,1 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/durban-central/durban/kwazulu-natal/5992/107795188,1.0,1.0,,38.0,,,72 Joe Slovo Street Durban,-29.8542337,31.0208502
3411,3411,3411,108836304,Point Waterfront,unknown,3000000.0,2 Bedroom Apartment,unknown,/for-sale/point-waterfront/durban/kwazulu-natal/6024/108836304,2.0,2.0,2.0,141.0,,,Point Waterfront Durban,-29.861825,31.009909
3412,3412,3412,108848316,Morningside,unknown,835000.0,3 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/morningside/durban/kwazulu-natal/6021/108848316,3.0,1.0,1.0,62.0,,,Morningside Durban,-29.8183613,31.0180771
3413,3413,3413,108758393,South Beach,unknown,460000.0,1 Bedroom Apartment,unknown,/for-sale/south-beach/durban/kwazulu-natal/6027/108758393,1.0,1.0,1.0,75.0,,,South Beach Durban,-29.862027400000002,31.037410200593246
3414,3414,3414,108920623,Durban Central,unknown,1315000.0,2.5 Bedroom Apartment,Maxprop Durban - Letting & Sales,/for-sale/durban-central/durban/kwazulu-natal/5992/108920623,2.5,2.0,,,,,Durban Central Durban,-29.8574209,31.02222775321959
3415,3415,3415,108334019,Bluff,Bayview Road,750000.0,2 Bedroom Apartment,Wakefields Estate Agents Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/108334019,2.0,1.0,1.0,57.0,,,Bayview Road Durban,-29.9181826,30.9998486
3416,3416,3416,109099979,Morningside,unknown,1350000.0,2 Bedroom Apartment,Jazmax - Head Office,/for-sale/morningside/durban/kwazulu-natal/6021/109099979,2.0,1.0,1.0,,,,Morningside Durban,-29.8183613,31.0180771
3417,3417,3417,107256290,South Beach,2 Erskine Terrace,975000.0,2 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/south-beach/durban/kwazulu-natal/6027/107256290,2.0,1.0,,62.0,,,2 Erskine Terrace Durban,-29.8615996,31.0419879
3418,3418,3418,108910591,Morningside,unknown,570000.0,1 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/morningside/durban/kwazulu-natal/6021/108910591,1.0,1.0,,44.0,,,Morningside Durban,-29.8183613,31.0180771
3419,3419,3419,109159517,Inanda,unknown,250000.0,2 Bedroom House,Wakefields Estate Agents Amanzimtoti,/for-sale/inanda/durban/kwazulu-natal/6375/109159517,2.0,1.0,,,,,Inanda Durban,-29.715,30.95
3420,3420,3420,107125567,Greyville,373 Umgeni Road,63000000.0,Commercial Property,"Just Property, Berea",/for-sale/greyville/durban/kwazulu-natal/6012/107125567,,,,11379.0,,,373 Umgeni Road Durban,-29.8041647,30.9650209
3421,3421,3421,108810263,Morningside,unknown,2495000.0,4 Bedroom House,RE/MAX Address - Berea,/for-sale/morningside/durban/kwazulu-natal/6021/108810263,4.0,2.0,2.0,,479.0,,Morningside Durban,-29.8183613,31.0180771
3422,3422,3422,108891339,Morningside,unknown,8500000.0,8 Bedroom House,Cornerstone Property Partners,/for-sale/morningside/durban/kwazulu-natal/6021/108891339,8.0,5.5,2.0,,2457.0,,Morningside Durban,-29.8183613,31.0180771
3423,3423,3423,108779738,Morningside,unknown,8400000.0,Commercial Property,Kopp Commercial,/for-sale/morningside/durban/kwazulu-natal/6021/108779738,,,,603.0,,,Morningside Durban,-29.8183613,31.0180771
3424,3424,3424,101811831,North Beach,unknown,750000.0,Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/101811831,,1.0,,43.0,,,North Beach Durban,-29.846709099999998,31.035285842256584
3425,3425,3425,108879694,Morningside,unknown,710000.0,1 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/morningside/durban/kwazulu-natal/6021/108879694,1.0,1.0,1.0,58.0,,,Morningside Durban,-29.8183613,31.0180771
3426,3426,3426,108943366,Westridge,7 Mary Thipe Street,950000.0,4 Bedroom House,Liger Property Group,/for-sale/westridge/durban/kwazulu-natal/6202/108943366,4.0,2.0,1.0,,,,7 Mary Thipe Street Durban,,
3427,3427,3427,106741622,Greyville,unknown,60000000.0,Commercial Property,Chas Everitt Durban Central,/for-sale/greyville/durban/kwazulu-natal/6012/106741622,,,,11379.0,,,Greyville Durban,-29.8477299,31.0145820490107
3428,3428,3428,107733825,Musgrave,23 Chancellor Avenue,900000.0,3 Bedroom Townhouse,Property.CoZa - Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/107733825,3.0,2.0,2.0,,130.0,,23 Chancellor Avenue Durban,-29.845224,30.9882387
3429,3429,3429,109293021,Morningside,unknown,1320000.0,2 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/morningside/durban/kwazulu-natal/6021/109293021,2.0,1.0,1.0,60.0,,,Morningside Durban,-29.8183613,31.0180771
3430,3430,3430,108733598,Montclair,unknown,1450000.0,4 Bedroom House,Soukop Property Group - Montclair,/for-sale/montclair/durban/kwazulu-natal/6040/108733598,4.0,2.0,4.0,,1203.0,,Montclair Durban,-29.9197222,30.9652778
3431,3431,3431,108926695,Musgrave,unknown,1200000.0,2 Bedroom Apartment,Acutts Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/108926695,2.0,1.5,1.0,,,,Musgrave Durban,-29.8488889,30.9961111
3432,3432,3432,108628108,North Beach,60 Old Fort Road,140000000.0,Commercial Property,"Just Property, Berea",/for-sale/north-beach/durban/kwazulu-natal/6022/108628108,,,,10950.0,,,60 Old Fort Road Durban,,
3433,3433,3433,108521525,South Beach,unknown,725000.0,2 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/south-beach/durban/kwazulu-natal/6027/108521525,2.0,1.5,1.0,87.0,,,South Beach Durban,-29.862027400000002,31.037410200593246
3434,3434,3434,108913845,Durban Central,unknown,450000.0,Apartment,BIDCORE,/for-sale/durban-central/durban/kwazulu-natal/5992/108913845,,,,,,,Durban Central Durban,-29.8574209,31.02222775321959
3435,3435,3435,107148936,Morningside,unknown,4295000.0,3 Bedroom House,Wakefields Estate Agents Berea,/for-sale/morningside/durban/kwazulu-natal/6021/107148936,3.0,2.0,2.0,,1945.0,,Morningside Durban,-29.8183613,31.0180771
3436,3436,3436,108665465,Morningside,unknown,1320000.0,2 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/morningside/durban/kwazulu-natal/6021/108665465,2.0,1.0,1.0,60.0,,,Morningside Durban,-29.8183613,31.0180771
